ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
269819028,2023-06-14,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,46,0,25-44,M,WHITE HISPANIC,1011750,250274,40.853578,-73.900591,POINT (-73.900591 40.853578)
263442287,2023-02-11,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,70,0,25-44,M,BLACK,991626,169071,40.630736,-73.973423,POINT (-73.973423 40.630736)
269953940,2023-06-16,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,M,10,0,25-44,M,BLACK,984928,211276,40.74658032,-73.99755311,POINT (-73.99755311 40.74658032)
268056759,2023-05-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,112,0,45-64,M,WHITE HISPANIC,1022787,204615,40.728214,-73.860958,POINT (-73.860958 40.728214)
264671217,2023-03-06,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,K,88,0,45-64,M,BLACK,989314,192297,40.694487,-73.981736,POINT (-73.981736 40.694487)
265977532,2023-03-31,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,S,120,0,18-24,M,ASIAN / PACIFIC ISLANDER,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
264253480,2023-02-26,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,K,77,0,25-44,M,BLACK,995908,183618,40.67065802,-73.95797447,POINT (-73.95797447 40.67065802)
265027356,2023-03-13,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265101B,F,K,79,0,18-24,M,BLACK,999507,190206,40.688736,-73.944984,POINT (-73.944984 40.688736)
269745104,2023-06-13,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,25-44,M,WHITE,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
269113030,2023-05-31,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,0,25-44,M,WHITE,1007985,237180,40.817649,-73.914249,POINT (-73.914249 40.817649)
268608340,2023-05-21,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,U,UNKNOWN,990503,215519,40.758225,-73.977428,POINT (-73.977428 40.758225)
263550435,2023-02-13,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155002,M,Q,113,3,25-44,M,BLACK,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666)
261532128,2023-01-07,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,B,40,0,45-64,M,BLACK HISPANIC,1006727,233759,40.80826167,-73.91880591,POINT (-73.91880591 40.80826167)
265318405,2023-03-19,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,47,0,25-44,M,BLACK,1027721,260150,40.880619,-73.842797,POINT (-73.842797 40.880619)
262755968,2023-01-31,273.0,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1452000,F,K,84,0,25-44,M,BLACK,987295,190704,40.690115,-73.989019,POINT (-73.989019 40.690115)
264874098,2023-03-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0,45-64,M,BLACK,958711,171657,40.637799,-74.092017,POINT (-74.092017 40.637799)
264650706,2023-03-06,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,111,0,25-44,M,WHITE,1055068,213954,40.75364719,-73.74439223,POINT (-73.74439223 40.75364719)
265495031,2023-03-22,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,25-44,F,WHITE HISPANIC,999668,226392,40.78805640569175,-73.94432217799334,POINT (-73.94432217799334 40.78805640569175)
266086782,2023-04-03,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,18-24,M,WHITE,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
264728627,2023-03-08,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,110,0,45-64,M,BLACK,1022419,212521,40.749918,-73.862239,POINT (-73.862239 40.749918)
267614448,2023-05-02,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,112,0,45-64,F,UNKNOWN,1021974,206301,40.732847,-73.863882,POINT (-73.863882 40.732847)
265160852,2023-03-15,500.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2202101,F,M,10,0,25-44,M,WHITE HISPANIC,982372,212984,40.751271,-74.006777,POINT (-74.006777 40.751271)
267799820,2023-05-05,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,46,0,18-24,M,WHITE HISPANIC,1012103,250454,40.85406931,-73.89931678,POINT (-73.89931678 40.85406931)
268951316,2023-05-28,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,K,94,0,18-24,F,WHITE HISPANIC,1000844,202523,40.722541,-73.940133,POINT (-73.940133 40.722541)
265167753,2023-03-15,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,13,0,18-24,F,WHITE,985689,208933,40.740151,-73.994805,POINT (-73.994805 40.740151)
268270958,2023-05-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,18-24,F,WHITE HISPANIC,990380,214245,40.75472738,-73.97787428,POINT (-73.97787428 40.75472738)
261271276,2023-01-03,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,75,0,45-64,M,WHITE HISPANIC,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
264669367,2023-03-07,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,25-44,M,WHITE HISPANIC,996750,223632,40.780486,-73.954862,POINT (-73.954862 40.780486)
268359122,2023-05-17,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,M,23,0,25-44,F,BLACK,1000456,226260,40.78769269,-73.94147685,POINT (-73.94147685 40.78769269)
267850332,2023-05-07,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,45,0,18-24,F,WHITE HISPANIC,1032140,242004,40.830792,-73.826946,POINT (-73.826946 40.830792)
263975706,2023-02-21,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,73,0,45-64,M,BLACK,1008227,183789,40.671104,-73.913562,POINT (-73.913562 40.671104)
268125254,2023-05-11,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,K,75,0,18-24,M,BLACK HISPANIC,1013691,180293,40.66149036,-73.89388371,POINT (-73.89388371 40.66149036)
263786775,2023-02-17,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193778,40.69843,-73.831128,POINT (-73.831128 40.69843)
270181527,2023-06-21,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,M,14,0,45-64,M,BLACK,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
268808881,2023-05-25,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,19,0,25-44,M,WHITE,997304,222853,40.778348,-73.952863,POINT (-73.952863 40.778348)
267122619,2023-04-23,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,25-44,F,WHITE HISPANIC,1041002,155343,40.592877,-73.795651,POINT (-73.795651 40.592877)
265281011,2023-03-17,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,WHITE,1009475,257692,40.873944,-73.908788,POINT (-73.908788 40.873944)
266915332,2023-04-19,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,111,0,45-64,M,WHITE,1048681,216304,40.760148,-73.767422,POINT (-73.767422 40.760148)
263753686,2023-02-16,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,45-64,M,BLACK,1009475,257692,40.873944,-73.908788,POINT (-73.908788 40.873944)
261532130,2023-01-07,916.0,LEAVING SCENE-ACCIDENT-PERSONA,348.0,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,K,83,0,18-24,M,WHITE HISPANIC,1008548,189299,40.6862254,-73.91238851,POINT (-73.91238851 40.6862254)
269809674,2023-06-13,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,114,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1007508,217125,40.762606,-73.916041,POINT (-73.916041 40.762606)
265801239,2023-03-28,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,B,52,0,18-24,M,BLACK,1013740,254095,40.864058,-73.89338,POINT (-73.89338 40.864058)
268570919,2023-05-20,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B3,F,K,79,0,18-24,F,WHITE HISPANIC,999507,190206,40.688736,-73.944984,POINT (-73.944984 40.688736)
262315999,2023-01-22,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,13,0,18-24,M,BLACK,989869,207927,40.737387,-73.979723,POINT (-73.979723 40.737387)
266278204,2023-04-06,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,44,0,25-44,M,BLACK,1009942,244585,40.837969,-73.907149,POINT (-73.907149 40.837969)
268600139,2023-05-21,508.0,"DRUG PARAPHERNALIA,   POSSESSE",235.0,DANGEROUS DRUGS,PL 2205001,M,M,14,0,25-44,F,WHITE HISPANIC,985802,213780,40.753455,-73.994398,POINT (-73.994398 40.753455)
261281889,2023-01-03,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,BLACK,1016453,246383,40.842882,-73.883611,POINT (-73.883611 40.842882)
267737711,2023-05-04,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,113,0,25-44,M,BLACK,1046011,190421,40.689123,-73.777296,POINT (-73.777296 40.689123)
267639611,2023-05-03,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,113,0,45-64,M,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077)
267170965,2023-04-24,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,Q,104,0,25-44,F,WHITE HISPANIC,1010256,195023,40.70193159,-73.90620787,POINT (-73.90620787 40.70193159)
267719997,2023-05-04,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,104,0,25-44,M,WHITE HISPANIC,1009571,194260,40.69983932,-73.90868123,POINT (-73.90868123 40.69983932)
264057406,2023-02-22,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,Q,112,0,25-44,F,WHITE,1024211,207084,40.73498408,-73.85580684,POINT (-73.85580684 40.73498408)
261614882,2023-01-09,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102B,F,B,52,0,25-44,M,WHITE HISPANIC,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
269942297,2023-06-16,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,69,0,25-44,M,BLACK,1010576,175628,40.648698,-73.905128,POINT (-73.905128 40.648698)
263700538,2023-02-16,112.0,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,PL 120141H,F,Q,109,0,18-24,M,BLACK,1045695,222814,40.778036,-73.778141,POINT (-73.778141 40.778036)
264387168,2023-03-01,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,25-44,M,BLACK HISPANIC,984074,178984,40.657949,-74.000634,POINT (-74.000634 40.657949)
264965228,2023-03-11,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450501,F,B,45,0,25-44,F,WHITE,1034619,247096,40.844753,-73.817949,POINT (-73.817949 40.844753)
266015317,2023-04-01,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211300,F,K,67,0,25-44,M,BLACK,997629,172368,40.639779,-73.951792,POINT (-73.951792 40.639779)
270351843,2023-06-24,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,50,0,45-64,F,WHITE HISPANIC,1010967,258763,40.87687849,-73.90339007,POINT (-73.90339007 40.87687849)
262162544,2023-01-19,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,S,120,0,18-24,M,WHITE HISPANIC,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
269790458,2023-06-13,181.0,"IMPRISONMENT 2,UNLAWFUL",355.0,OFFENSES AGAINST THE PERSON,PL 1350500,M,Q,109,0,18-24,M,WHITE HISPANIC,1037931,215393,40.75772,-73.806234,POINT (-73.806234 40.75772)
262268449,2023-01-20,502.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2201612,F,K,73,0,45-64,M,BLACK,1009515,183436,40.670131,-73.908924,POINT (-73.908924 40.670131)
261543291,2023-01-07,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,32,2,45-64,M,BLACK,1000662,237815,40.819408,-73.940703,POINT (-73.940703 40.819408)
265502466,2023-03-22,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,M,34,0,18-24,M,BLACK HISPANIC,1002529,249019,40.850156,-73.933927,POINT (-73.933927 40.850156)
265624129,2023-03-25,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,45-64,M,BLACK,1011743,244940,40.838937,-73.900641,POINT (-73.900641 40.838937)
269540079,2023-06-08,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,B,46,0,25-44,M,BLACK HISPANIC,1010365,250117,40.85314965,-73.90560062,POINT (-73.90560062 40.85314965)
267977689,2023-05-09,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,45-64,M,BLACK HISPANIC,1020183,239282,40.823378,-73.870168,POINT (-73.870168 40.823378)
268929224,2023-05-27,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,25-44,M,WHITE HISPANIC,960797,164450,40.618023,-74.084476,POINT (-74.084476 40.618023)
264043487,2023-02-22,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,67,0,25-44,M,BLACK,998229,176549,40.651253,-73.94962,POINT (-73.94962 40.651253)
262250474,2023-01-20,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,0,18-24,M,ASIAN / PACIFIC ISLANDER,1031524,186760,40.679164,-73.82956,POINT (-73.82956 40.679164)
270587645,2023-06-29,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,101,0,25-44,M,BLACK,1053648,158969,40.60274,-73.750081,POINT (-73.750081 40.60274)
268389640,2023-05-17,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,108,0,<18,M,ASIAN / PACIFIC ISLANDER,996643,209958,40.742954,-73.955274,POINT (-73.955274 40.742954)
265495004,2023-03-22,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,BLACK,1012694,254135,40.864172,-73.897163,POINT (-73.897163 40.864172)
269976185,2023-06-17,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,46,0,18-24,M,WHITE HISPANIC,1008291,247744,40.846643,-73.913104,POINT (-73.913104 40.846643)
270298568,2023-06-23,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,70,0,25-44,M,WHITE,994913,171125,40.63636872,-73.96158106,POINT (-73.96158106 40.63636872)
269453404,2023-06-07,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553004,F,M,6,0,25-44,M,WHITE HISPANIC,982745,206647,40.733876,-74.005428,POINT (-74.005428 40.733876)
261349744,2023-01-04,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,18-24,M,BLACK HISPANIC,1050980,158119,40.600427,-73.759698,POINT (-73.759698 40.600427)
267244874,2023-04-25,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,48,0,25-44,M,BLACK HISPANIC,1015931,247102,40.844859,-73.885493,POINT (-73.885493 40.844859)
266019745,2023-04-01,199.0,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,PL 2155203,F,K,63,0,25-44,M,BLACK,1000789,168285,40.628567,-73.940413,POINT (-73.940413 40.628567)
262223832,2023-01-20,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,60,0,25-44,M,BLACK,989547,148969,40.575561,-73.980931,POINT (-73.980931 40.575561)
268938096,2023-05-27,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,67,0,45-64,M,BLACK,1003427,176720,40.651712,-73.930886,POINT (-73.930886 40.651712)
264615863,2023-03-05,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,108,0,25-44,M,WHITE HISPANIC,1012529,213057,40.751425,-73.897934,POINT (-73.897934 40.751425)
268815769,2023-05-25,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,45-64,M,WHITE HISPANIC,1006537,244511,40.837774,-73.919455,POINT (-73.919455 40.837774)
269639524,2023-06-10,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE HISPANIC,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
267341524,2023-04-27,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,M,WHITE,990796,149587,40.577258,-73.976436,POINT (-73.976436 40.577258)
268895696,2023-05-26,515.0,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,B,48,0,25-44,M,BLACK,1013459,251210,40.856141,-73.894409,POINT (-73.894409 40.856141)
267421462,2023-04-28,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,73,0,45-64,M,BLACK,1007371,181998,40.66618896,-73.91665747,POINT (-73.91665747 40.66618896)
265718701,2023-03-27,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B5,F,B,43,0,25-44,F,WHITE HISPANIC,1025282,241020,40.828125,-73.851731,POINT (-73.851731 40.828125)
268720663,2023-05-23,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,43,0,25-44,U,WHITE HISPANIC,1027228,237469,40.818369,-73.844726,POINT (-73.844726 40.818369)
268609788,2023-05-21,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,63,0,45-64,F,BLACK,1006250,161865,40.610931,-73.920761,POINT (-73.920761 40.610931)
270541403,2023-06-28,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,M,33,0,25-44,M,WHITE HISPANIC,1000275,243616,40.835332,-73.942089,POINT (-73.942089 40.835332)
266696936,2023-04-14,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,71,97,25-44,M,BLACK,994951,180350,40.66168929,-73.96142952,POINT (-73.96142952 40.66168929)
265110426,2023-03-14,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,26,2,18-24,M,BLACK,996660,235153,40.812109,-73.955168,POINT (-73.955168 40.812109)
270461254,2023-06-27,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,1,0,45-64,M,BLACK,981684,199135,40.7132559,-74.00925599,POINT (-74.00925599 40.7132559)
262915027,2023-02-02,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,18,1,25-44,M,WHITE,989210,219405,40.76889099,-73.98209349,POINT (-73.98209349 40.76889099)
270057974,2023-06-19,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,20,0,18-24,M,BLACK,989342,223435,40.779954,-73.981612,POINT (-73.981612 40.779954)
266852294,2023-04-18,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1020890,185104,40.6746686,-73.86790973,POINT (-73.86790973 40.6746686)
267476282,2023-04-30,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,14,3,25-44,M,WHITE HISPANIC,986881,214802,40.756259,-73.990501,POINT (-73.990501 40.756259)
268021974,2023-05-10,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
267579339,2023-05-02,501.0,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,PL 2201801,F,M,5,0,25-44,M,WHITE HISPANIC,985320,197762,40.709489,-73.996139,POINT (-73.996139 40.709489)
268490370,2023-05-18,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450004,M,Q,103,0,18-24,M,WHITE HISPANIC,1037929,194682,40.700872,-73.806403,POINT (-73.806403 40.700872)
266523712,2023-04-11,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,B,42,0,<18,M,BLACK,1008754,238895,40.822355,-73.911463,POINT (-73.911463 40.822355)
264323415,2023-02-28,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,97,18-24,M,BLACK HISPANIC,1003638,226954,40.789593,-73.929984,POINT (-73.929984 40.789593)
262482653,2023-01-25,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,40,0,25-44,M,BLACK,1007818,236991,40.81712976,-73.91485352,POINT (-73.91485352 40.81712976)
264338547,2023-02-28,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,19,0,25-44,M,WHITE HISPANIC,995455,218784,40.767181,-73.959548,POINT (-73.959548 40.767181)
270035342,2023-06-18,707.0,"IMPERSONATION 2, PUBLIC SERVAN",340.0,FRAUDS,PL 1902300,M,K,71,0,25-44,M,BLACK,998912,178131,40.65559295,-73.94715739,POINT (-73.94715739 40.65559295)
262107011,2023-01-18,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1657200,F,K,61,0,18-24,F,WHITE,994950,160752,40.607898,-73.961462,POINT (-73.961462 40.607898)
267053238,2023-04-21,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,Q,113,0,18-24,M,WHITE HISPANIC,1042023,186836,40.67930985,-73.79170889,POINT (-73.79170889 40.67930985)
270005569,2023-06-17,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,WHITE,1031155,215723,40.758663,-73.830689,POINT (-73.830689 40.758663)
270357910,2023-06-25,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK HISPANIC,1031147,263260,40.889139,-73.830385,POINT (-73.830385 40.889139)
261987155,2023-01-16,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,F,WHITE HISPANIC,1011780,246837,40.844144,-73.900499,POINT (-73.900499 40.844144)
269155045,2023-06-01,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK HISPANIC,987587,212402,40.749673,-73.987955,POINT (-73.987955 40.749673)
269538386,2023-06-08,515.0,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,K,61,0,45-64,M,BLACK,990386,155407,40.593232,-73.977904,POINT (-73.977904 40.593232)
264403765,2023-03-01,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,52,0,25-44,M,BLACK,1017273,255924,40.869067,-73.8806,POINT (-73.8806 40.869067)
265902092,2023-03-30,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,Q,109,0,18-24,M,WHITE HISPANIC,1032522,224116,40.78169102,-73.82569564,POINT (-73.82569564 40.78169102)
